,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
0,0.0,0.0,0.0,77820.75700992129,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
1,60.0,0.0,0.0,77789.69610069215,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
2,120.0,0.0,0.0,77758.635191463,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
3,180.0,0.0,0.0,77727.57428223387,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
4,240.0,0.0,0.0,77696.51337300472,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
5,300.0,0.0,0.0,77665.45246377558,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
6,360.0,0.0,0.0,77634.39155454644,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
7,420.0,0.0,0.0,77603.3306453173,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
8,480.0,0.0,0.0,77572.26973608816,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
9,540.0,0.0,0.0,77541.20882685902,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
10,540.0,10.668000000000001,0.0,77458.80882685902,79.3,79.2593976814894,0.23306096703307572,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:takeoff
11,540.0,10.668000000000001,0.0,77458.80882685902,79.3,79.2593976814894,0.23306096703307572,2,1.6074173960323581,0.14178538268699822,67003.00570278951,53068.90891708,0.25,False,9.75489850930377e-06,0.16670311710245225,0.0,MTOW_mission:takeoff
12,540.2,13.299682756029666,15.640135736994717,77458.32704089061,79.31002086387005,79.2593976814894,0.23309733877777047,1,1.6074073980584869,0.14178378175819611,67002.24915765326,193587.75734170314,1.0,False,1.2441328376405344e-05,0.16664611792504025,0.0,MTOW_mission:main_route:initial_climb
13,540.4000000000001,15.930806476812974,31.282397860582684,77457.84534311887,79.32004145996078,79.2593976814894,0.23313371063032828,1,1.607397401914863,0.1417821811395767,67001.49275909898,193542.93344200263,1.0,False,1.2441931947413424e-05,0.16658914033348446,0.0,MTOW_mission:main_route:initial_climb
14,540.6000000000001,18.561371257311265,46.926786248244284,77457.36373351752,79.33006178790382,79.2593976814894,0.23317008258922114,1,1.6073874076009427,0.1417805808310435,67000.73650708102,193498.12675778585,1.0,False,1.2442535369637435e-05,0.16653218431473985,0.0,MTOW_mission:main_route:initial_climb
15,540.8000000000002,21.191377192415935,62.57330077743649,77456.88221206029,79.34008184733067,79.2593976814894,0.23320645465292048,1,1.6073774151161795,0.14177898083249968,66999.98040155364,193453.33727861245,1.0,False,1.244313864311422e-05,0.16647524985577525,0.0,MTOW_mission:main_route:initial_climb
16,541.0000000000002,23.820824376948536,78.22194132559281,77456.40077872094,79.35010163787254,79.2593976814894,0.23324282681989644,1,1.607367424460031,0.1417773811438489,66999.22444247124,193408.56499405313,1.0,False,1.24437417678806e-05,0.1664183369435733,0.0,MTOW_mission:main_route:initial_climb
17,541.2000000000003,26.449712905660896,93.87270777012311,77455.91943347325,79.3601211591606,79.2593976814894,0.23327919908861897,1,1.6073574356319513,0.1417757817649945,66998.46862978821,193363.80989368947,1.0,False,1.2444344743973377e-05,0.1663614455651305,0.0,MTOW_mission:main_route:initial_climb
18,541.4000000000003,29.078042873235205,109.52559998841363,77455.43817629098,79.37014041082577,79.2593976814894,0.23331557145755685,1,1.6073474486313963,0.14177418269583988,66997.7129634589,193319.07196711394,1.0,False,1.2444947571429318e-05,0.1663045757074571,0.0,MTOW_mission:main_route:initial_climb
